poutcome_n,duration,emp.var.rate,euribor3m,nr.employed,y_n
0.0,0.11907597046915933,0.9375,0.9569258671503063,0.8597353497164448,0.0
0.5,0.05525125029768992,0.33333333333333337,0.1586941736567672,0.512287334593573,0.0
0.0,0.030959752321981424,0.9375,0.9578326909997734,0.8597353497164448,0.0
0.0,0.024053346034770183,0.33333333333333337,0.2033552482430288,0.512287334593573,0.0
0.0,0.016194331983805668,0.6875,0.9133983223758786,0.8778827977315693,0.0
1.0,0.07049297451774232,0.6875,0.7977782815688053,0.8778827977315693,0.0
0.0,0.007382710169087878,1.0,0.9814101110859217,1.0,0.0
0.5,0.070254822576804,0.33333333333333337,0.15075946497392884,0.512287334593573,0.0
0.0,0.06239580852583948,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.13050726363419862,1.0,0.9591929267739743,1.0,0.0
0.0,0.18623481781376516,1.0,0.9814101110859217,1.0,1.0
0.0,0.07454155751369373,1.0,0.9823169349353889,1.0,0.0
0.0,0.06096689688020957,1.0,0.9820902289730222,1.0,0.0
0.5,0.0178613955703739,0.33333333333333337,0.13965087281795513,0.512287334593573,0.0
0.0,0.09526077637532746,0.33333333333333337,0.16096123328043532,0.512287334593573,1.0
0.0,0.025720409621338414,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.0,0.0716837342224339,0.33333333333333337,0.16572205849013832,0.512287334593573,1.0
0.0,0.02619671350321505,1.0,0.9811834051235548,1.0,0.0
0.0,0.0831150273874732,1.0,0.9814101110859217,1.0,0.0
0.0,0.025482257680400095,1.0,0.9816368170482885,1.0,0.0
0.0,0.05001190759704691,0.33333333333333337,0.15393334844706413,0.512287334593573,0.0
0.0,0.030959752321981424,0.33333333333333337,0.1466787576513262,0.512287334593573,0.0
0.0,0.05167897118361515,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.04786854012860205,1.0,0.9820902289730222,1.0,0.0
0.0,0.030245296499166466,1.0,0.9809566991611882,1.0,0.0
0.0,0.09859490354846391,0.6875,0.7902969848107007,0.8778827977315693,0.0
0.0,0.04096213384139081,1.0,0.9818635230106552,1.0,0.0
0.0,0.08192426768278162,0.33333333333333337,0.14894581727499434,0.512287334593573,0.0
1.0,0.032388663967611336,0.33333333333333337,0.14418499206529134,0.512287334593573,0.0
0.0,0.024053346034770183,0.6875,0.7678530945363864,0.8778827977315693,0.0
0.0,0.07477970945463205,1.0,0.9814101110859217,1.0,0.0
0.0,0.015241724220052393,1.0,0.9802765812740877,1.0,0.0
0.0,0.02119552274351036,0.6875,0.7678530945363864,0.8778827977315693,0.0
0.0,0.05072636341986187,1.0,0.9807299931988211,1.0,0.0
0.0,0.23981900452488686,0.9375,0.9569258671503063,0.8597353497164448,0.0
0.0,0.043819957132650626,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.05810907358894975,0.9375,0.9569258671503063,0.8597353497164448,0.0
1.0,0.3000714455822815,0.33333333333333337,0.16572205849013832,0.512287334593573,1.0
0.0,0.06834960704929745,1.0,0.9800498753117208,1.0,0.0
0.0,0.0459633246010955,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.14598713979518932,0.6875,0.7977782815688053,0.8778827977315693,0.0
0.5,0.23481781376518218,0.0,0.018136476989344813,0.20378071833648193,0.0
0.0,0.027387473207906642,1.0,0.9594196327363409,1.0,0.0
0.0,0.3322219576089545,1.0,0.9807299931988211,1.0,1.0
0.0,0.010716837342224339,0.6875,0.8186352301065518,0.8778827977315693,0.0
0.0,0.02643486544415337,1.0,0.9820902289730222,1.0,0.0
0.0,0.0831150273874732,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.018814003334127173,1.0,0.9818635230106552,1.0,0.0
0.5,0.0714455822814956,0.33333333333333337,0.14894581727499434,0.512287334593573,0.0
0.0,0.032388663967611336,1.0,0.9820902289730222,1.0,0.0
0.0,0.043105501309835675,1.0,0.9805032872364543,1.0,0.0
0.0,0.012860204810669207,1.0,0.9802765812740877,1.0,0.0
0.0,0.11764705882352941,0.33333333333333337,0.15075946497392884,0.512287334593573,0.0
0.0,0.0843057870921648,1.0,0.9809566991611882,1.0,0.0
0.0,0.020481066920695404,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.044296261014527265,1.0,0.9816368170482885,1.0,0.0
0.0,0.013574660633484163,0.33333333333333337,0.17479029698481074,0.512287334593573,0.0
0.0,0.11836151464634437,1.0,0.9807299931988211,1.0,0.0
0.0,0.22648249583234104,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.0,0.034055727554179564,1.0,0.9800498753117208,1.0,0.0
0.0,0.027387473207906642,1.0,0.9802765812740877,1.0,0.0
0.0,0.06049059299833293,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.0319123600857347,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.0638247201714694,1.0,0.9811834051235548,1.0,0.0
0.0,0.021909978566325313,1.0,0.9818635230106552,1.0,0.0
0.0,0.04000952607763753,1.0,0.9820902289730222,1.0,0.0
0.0,0.0038104310550130982,0.33333333333333337,0.1586941736567672,0.512287334593573,0.0
0.0,0.022148130507263632,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.0,0.019052155275065492,0.33333333333333337,0.17479029698481074,0.512287334593573,0.0
0.0,0.033103119790426294,1.0,0.9814101110859217,1.0,0.0
0.0,0.13979518933079305,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.05572755417956656,1.0,0.9816368170482885,1.0,0.0
0.0,0.09954751131221719,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.010002381519409383,1.0,0.9811834051235548,1.0,0.0
0.0,0.03167420814479638,1.0,0.9809566991611882,1.0,0.0
0.0,0.006668254346272922,1.0,0.9818635230106552,1.0,0.0
1.0,0.06453917599428435,0.3541666666666667,0.02879165722058491,0.10586011342154933,1.0
0.0,0.04239104548702072,1.0,0.9809566991611882,1.0,0.0
0.0,0.013336508692545844,1.0,0.9809566991611882,1.0,0.0
0.0,0.05810907358894975,0.6875,0.7678530945363864,0.8778827977315693,0.0
0.0,0.053822338652060014,0.33333333333333337,0.14327816821582406,0.512287334593573,1.0
0.0,0.1059776137175518,1.0,0.9809566991611882,1.0,0.0
0.0,0.030483448440104786,1.0,0.9825436408977557,1.0,0.0
0.0,0.11550369135508454,1.0,0.9809566991611882,1.0,0.0
0.0,0.13169802333889022,0.9375,0.9589662208116074,0.8597353497164448,1.0
0.0,0.028578232912598235,0.9375,0.9589662208116074,0.8597353497164448,0.0
1.0,0.06096689688020957,0.33333333333333337,0.13965087281795513,0.512287334593573,0.0
0.0,0.020004763038818766,1.0,0.9809566991611882,1.0,0.0
0.0,0.032388663967611336,0.9375,0.9569258671503063,0.8597353497164448,0.0
0.0,0.11431293165039294,1.0,0.9807299931988211,1.0,0.0
0.0,0.30912121933793757,1.0,0.9807299931988211,1.0,0.0
0.0,0.01571802810192903,0.0,0.018136476989344813,0.20378071833648193,0.0
0.0,0.0357227911407478,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.5,0.06930221481305072,0.33333333333333337,0.18385853547948316,0.512287334593573,0.0
1.0,0.022148130507263632,0.10416666666666674,0.055542960779868505,0.4257088846880883,0.0
0.0,0.06811145510835913,1.0,0.9814101110859217,1.0,0.0
1.0,0.14622529173612764,0.3541666666666667,0.01949671276354567,0.10586011342154933,1.0
0.0,0.06811145510835913,1.0,0.9805032872364543,1.0,0.0
1.0,0.05025005953798523,0.33333333333333337,0.00974835638177285,0.17051039697542336,1.0
0.5,0.03119790426291974,0.33333333333333337,0.0020403536613012863,0.17051039697542336,0.0
0.0,0.07311264586806382,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.11645629911883781,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.08573469873779471,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.021909978566325313,1.0,0.9814101110859217,1.0,0.0
0.0,0.02238628244820195,0.33333333333333337,0.17479029698481074,0.512287334593573,0.0
0.0,0.11002619671350321,0.0,0.026751303559283623,0.20378071833648193,0.0
0.0,0.01762324362943558,1.0,0.9825436408977557,1.0,0.0
0.0,0.029054536794474874,1.0,0.9805032872364543,1.0,0.0
0.0,0.016194331983805668,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.0,0.030245296499166466,1.0,0.9818635230106552,1.0,0.0
0.0,0.09740414384377233,1.0,0.9825436408977557,1.0,0.0
0.0,0.020242914979757085,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.032388663967611336,0.33333333333333337,0.20086148265699388,0.512287334593573,0.0
0.5,0.07192188616337222,0.33333333333333337,0.17592382679664476,0.512287334593573,0.0
0.0,0.09121219337937604,0.33333333333333337,0.17479029698481074,0.512287334593573,0.0
0.0,0.016432483924743987,1.0,0.9802765812740877,1.0,0.0
0.0,0.07811383662776851,0.33333333333333337,0.16096123328043532,0.512287334593573,0.0
0.0,0.07882829245058347,0.33333333333333337,0.1632282929041034,0.512287334593573,1.0
0.0,0.09121219337937604,1.0,0.9809566991611882,1.0,0.0
0.0,0.08335317932841152,0.6875,0.7803219224665607,0.8778827977315693,0.0
0.0,0.04167658966420576,1.0,0.9816368170482885,1.0,0.0
0.0,0.08597285067873303,1.0,0.9811834051235548,1.0,0.0
0.5,0.12002857823291259,0.6875,0.8063931081387441,0.8778827977315693,0.0
0.0,0.01595618004286735,0.33333333333333337,0.15393334844706413,0.512287334593573,0.0
0.0,0.017146939747558942,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.0,0.05167897118361515,0.33333333333333337,0.1466787576513262,0.512287334593573,0.0
1.0,0.16813527030245295,0.3541666666666667,0.02380412604851509,0.10586011342154933,1.0
0.0,0.4691593236484877,0.33333333333333337,0.1466787576513262,0.512287334593573,1.0
0.0,0.02262443438914027,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.06477732793522267,0.6875,0.7977782815688053,0.8778827977315693,0.0
0.0,0.018814003334127173,1.0,0.9825436408977557,1.0,0.0
0.0,0.008335317932841152,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.037628006668254346,1.0,0.9811834051235548,1.0,0.0
0.0,0.014527268397237437,1.0,0.9807299931988211,1.0,0.0
1.0,0.00023815194093831864,0.4791666666666667,0.055542960779868505,0.0,0.0
0.0,0.0690640628721124,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.4022386282448202,1.0,0.9814101110859217,1.0,1.0
0.0,0.07620862110026197,1.0,0.9802765812740877,1.0,0.0
0.0,0.09002143367468445,0.33333333333333337,0.17479029698481074,0.512287334593573,1.0
0.0,0.019052155275065492,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.22291021671826625,1.0,0.9811834051235548,1.0,0.0
0.0,0.017146939747558942,1.0,0.9823169349353889,1.0,0.0
0.0,0.04763038818766373,0.33333333333333337,0.13965087281795513,0.512287334593573,0.0
0.0,0.009526077637532746,0.6875,0.8063931081387441,0.8778827977315693,0.0
1.0,0.06977851869492736,0.0,0.03831330763999094,0.20378071833648193,1.0
0.0,0.10407239819004524,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.12169564181948082,1.0,0.9816368170482885,1.0,0.0
0.0,0.012860204810669207,1.0,0.9811834051235548,1.0,0.0
0.0,0.004763038818766373,0.6875,0.7678530945363864,0.8778827977315693,0.0
0.0,0.07692307692307691,1.0,0.9816368170482885,1.0,0.0
0.0,0.04643962848297213,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.5,0.08597285067873303,0.33333333333333337,0.1466787576513262,0.512287334593573,0.0
0.0,0.14003334127173137,1.0,0.9800498753117208,1.0,1.0
0.0,0.1112169564181948,1.0,0.9811834051235548,1.0,0.0
0.0,0.05572755417956656,1.0,0.9594196327363409,1.0,0.0
0.0,0.00523934270064301,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.010002381519409383,0.33333333333333337,0.14894581727499434,0.512287334593573,0.0
0.0,0.11455108359133126,1.0,0.9811834051235548,1.0,0.0
0.0,0.03667539890450107,0.33333333333333337,0.17705735660847882,0.512287334593573,0.0
0.5,0.009526077637532746,0.33333333333333337,0.15393334844706413,0.512287334593573,0.0
0.0,0.07620862110026197,1.0,0.9807299931988211,1.0,0.0
0.0,0.19623719933317454,0.9375,0.9578326909997734,0.8597353497164448,0.0
0.0,0.016194331983805668,1.0,0.9591929267739743,1.0,0.0
0.0,0.09359371278875922,1.0,0.9811834051235548,1.0,0.0
0.0,0.05787092164801143,0.9375,0.9578326909997734,0.8597353497164448,0.0
0.0,0.18766372945939508,1.0,0.9800498753117208,1.0,0.0
0.0,0.06430102405334603,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.5,0.09668968802095737,0.08333333333333337,0.017229653139877565,0.22646502835538485,1.0
0.5,0.034055727554179564,0.0,0.018363182951711632,0.20378071833648193,0.0
0.0,0.016194331983805668,1.0,0.9811834051235548,1.0,0.0
0.0,0.02786377708978328,1.0,0.9809566991611882,1.0,0.0
0.0,0.018337699452250535,1.0,0.9809566991611882,1.0,0.0
0.0,0.016194331983805668,0.10416666666666674,0.1419179324416232,0.4257088846880883,0.0
0.0,0.009764229578471064,0.6875,0.7977782815688053,0.8778827977315693,0.0
0.0,0.039295070254822574,0.10416666666666674,0.14327816821582406,0.4257088846880883,0.0
0.0,0.013098356751607525,0.9375,0.9589662208116074,0.8597353497164448,0.0
0.0,0.032626815908549656,0.10416666666666674,0.1437315801405577,0.4257088846880883,0.0
0.0,0.13598475827577994,1.0,0.9809566991611882,1.0,0.0
0.0,0.03500833531793284,1.0,0.9811834051235548,1.0,0.0
0.0,0.038104310550130985,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.0523934270064301,1.0,0.9811834051235548,1.0,0.0
0.0,0.03548463919980948,0.6875,0.8063931081387441,0.8778827977315693,0.0
0.0,0.05120266730173851,1.0,0.9816368170482885,1.0,0.0
0.0,0.07311264586806382,1.0,0.9805032872364543,1.0,0.0
0.0,0.009287925696594427,1.0,0.9829970528224894,1.0,0.0
0.0,0.08144796380090498,0.33333333333333337,0.16572205849013832,0.512287334593573,1.0
0.0,0.03667539890450107,1.0,0.9811834051235548,1.0,0.0
0.0,0.06977851869492736,1.0,0.9814101110859217,1.0,0.0
0.0,0.03167420814479638,0.33333333333333337,0.15075946497392884,0.512287334593573,0.0
0.0,0.05572755417956656,0.33333333333333337,0.16096123328043532,0.512287334593573,0.0
0.0,0.02071921886163372,0.33333333333333337,0.1586941736567672,0.512287334593573,0.0
0.0,0.019290307216003808,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.058823529411764705,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.024053346034770183,0.6875,0.9825436408977557,0.8778827977315693,1.0
1.0,0.03524648725887116,0.3541666666666667,0.016549535252777137,0.10586011342154933,0.0
1.0,0.10883543700881161,0.3541666666666667,0.05146225345726593,0.10586011342154933,1.0
0.0,0.049059299833293636,0.33333333333333337,0.15075946497392884,0.512287334593573,0.0
0.0,0.024291497975708502,0.6875,0.7977782815688053,0.8778827977315693,0.0
0.0,0.09359371278875922,0.9375,0.9569258671503063,0.8597353497164448,0.0
0.0,0.04715408430578709,1.0,0.9811834051235548,1.0,0.0
0.0,0.021433674684448678,0.3541666666666667,0.05939696214010429,0.10586011342154933,0.0
0.0,0.07454155751369373,0.33333333333333337,0.1632282929041034,0.512287334593573,0.0
0.0,0.12026673017385091,1.0,0.9818635230106552,1.0,0.0
0.0,0.07192188616337222,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.0459633246010955,0.33333333333333337,0.1466787576513262,0.512287334593573,0.0
0.0,0.14503453203143604,1.0,0.9814101110859217,1.0,0.0
0.5,0.026673017385091688,0.33333333333333337,0.13829063704375427,0.512287334593573,0.0
0.0,0.08525839485591807,1.0,0.9823169349353889,1.0,0.0
0.0,0.09788044772564897,0.10416666666666674,0.05667649059170257,0.4257088846880883,0.0
0.0,0.09025958561562276,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.02071921886163372,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.21386044296261014,1.0,0.9823169349353889,1.0,0.0
0.0,0.0319123600857347,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.024529649916646818,1.0,0.9814101110859217,1.0,0.0
0.0,0.024053346034770183,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.5,0.0447725648964039,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.5,0.08597285067873303,0.6875,0.7803219224665607,0.8778827977315693,0.0
0.0,0.05286973088830674,0.33333333333333337,0.16572205849013832,0.512287334593573,0.0
0.0,0.1952845915694213,0.6875,0.7902969848107007,0.8778827977315693,1.0
0.0,0.09549892831626577,0.6875,0.7902969848107007,0.8778827977315693,0.0
0.0,0.043581805191712314,1.0,0.9807299931988211,1.0,0.0
0.0,0.05072636341986187,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.038818766372945936,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.01381281257442248,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.0,0.10192903072160038,1.0,0.9820902289730222,1.0,0.0
0.0,0.07597046915932365,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.08001905215527506,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.0,0.009526077637532746,1.0,0.9805032872364543,1.0,0.0
0.0,0.018814003334127173,1.0,0.9807299931988211,1.0,0.0
0.0,0.021433674684448678,0.6875,0.7977782815688053,0.8778827977315693,0.0
0.0,0.05072636341986187,1.0,0.9777828156880528,1.0,0.0
0.5,0.030483448440104786,0.0,0.02403083201088188,0.20378071833648193,1.0
0.5,0.04120028578232912,0.6875,0.7678530945363864,0.8778827977315693,0.0
0.0,0.09240295308406764,1.0,0.9811834051235548,1.0,0.0
1.0,0.0714455822814956,0.10416666666666674,0.1419179324416232,0.4257088846880883,1.0
0.0,0.012145748987854251,0.33333333333333337,0.17479029698481074,0.512287334593573,0.0
1.0,0.05048821147892355,0.3541666666666667,0.03695307186579008,0.10586011342154933,0.0
0.0,0.06977851869492736,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.17551798047154082,0.3541666666666667,0.027204715484017233,0.10586011342154933,1.0
0.0,0.029530840676351512,0.33333333333333337,0.17479029698481074,0.512287334593573,0.0
0.0,0.006191950464396284,0.9375,0.9589662208116074,0.8597353497164448,0.0
0.5,0.09121219337937604,0.33333333333333337,0.15393334844706413,0.512287334593573,0.0
0.0,0.05167897118361515,1.0,0.9818635230106552,1.0,0.0
0.0,0.06739699928554417,0.6875,0.7803219224665607,0.8778827977315693,1.0
0.0,0.024529649916646818,0.33333333333333337,0.23328043527544778,0.512287334593573,0.0
0.0,0.1150273874732079,0.9375,0.9573792790750397,0.8597353497164448,0.0
1.0,0.08787806620623957,0.4791666666666667,0.05712990251643618,0.0,1.0
0.0,0.12955465587044535,0.33333333333333337,0.1985944230333258,0.512287334593573,0.0
0.0,0.14074779709454632,0.6875,0.7803219224665607,0.8778827977315693,0.0
0.0,0.13384139080733506,1.0,0.9823169349353889,1.0,0.0
0.0,0.02238628244820195,0.6875,0.7902969848107007,0.8778827977315693,0.0
0.0,0.053346034770183376,0.6875,0.7678530945363864,0.8778827977315693,0.0
0.0,0.019528459156942127,1.0,0.9816368170482885,1.0,0.0
0.0,0.0042867349368897354,1.0,0.9811834051235548,1.0,0.0
0.0,0.04096213384139081,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.11550369135508454,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.5,0.24577280304834484,0.6875,0.7678530945363864,0.8778827977315693,0.0
1.0,0.043105501309835675,0.33333333333333337,0.01473588755384267,0.17051039697542336,1.0
0.0,0.03977137413669921,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.0,0.13336508692545843,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.0945463205525125,1.0,0.9594196327363409,1.0,0.0
0.5,0.19075970469159323,0.33333333333333337,0.010881886193606916,0.17051039697542336,0.0
0.0,0.0016670635865682305,0.4791666666666667,0.08660167762412152,0.0,0.0
0.5,0.1033579423672303,0.33333333333333337,0.15710723192019949,0.512287334593573,0.0
0.0,0.0319123600857347,1.0,0.9820902289730222,1.0,0.0
0.5,0.06287211240771612,0.6875,0.7678530945363864,0.8778827977315693,0.0
1.0,0.044534412955465584,0.10416666666666674,0.05667649059170257,0.4257088846880883,1.0
1.0,0.054536794474874965,0.3541666666666667,0.03808660167762415,0.10586011342154933,1.0
0.0,0.05263157894736842,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.01571802810192903,0.33333333333333337,0.17184311947404218,0.512287334593573,0.0
1.0,0.12002857823291259,0.0,0.022443890274314204,0.20378071833648193,1.0
0.0,0.05834722552988807,1.0,0.9825436408977557,1.0,0.0
0.0,0.030007144558228147,0.6875,0.7678530945363864,0.8778827977315693,0.0
0.5,0.038818766372945936,0.10416666666666674,0.1437315801405577,0.4257088846880883,1.0
0.0,0.11288402000476304,1.0,0.9825436408977557,1.0,0.0
0.5,0.030721600381043105,0.3541666666666667,0.05939696214010429,0.10586011342154933,0.0
0.0,0.0016670635865682305,0.33333333333333337,0.13965087281795513,0.512287334593573,0.0
0.0,0.01047868540128602,1.0,0.9809566991611882,1.0,0.0
0.0,0.017146939747558942,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.02834008097165992,0.33333333333333337,0.23033325776467922,0.512287334593573,1.0
0.0,0.033341271731364606,0.10416666666666674,0.05644978462933575,0.4257088846880883,1.0
0.0,0.03667539890450107,1.0,0.9814101110859217,1.0,0.0
0.0,0.008573469873779471,1.0,0.9814101110859217,1.0,0.0
0.0,0.04120028578232912,0.33333333333333337,0.17365676717297662,0.512287334593573,0.0
0.0,0.012145748987854251,1.0,0.9825436408977557,1.0,0.0
0.0,0.010954989283162657,1.0,0.9800498753117208,1.0,0.0
1.0,0.07073112645868064,0.33333333333333337,0.16572205849013832,0.512287334593573,1.0
0.0,0.03977137413669921,0.10416666666666674,0.1419179324416232,0.4257088846880883,0.0
0.0,0.019290307216003808,0.33333333333333337,0.14169122647925642,0.512287334593573,0.0
0.0,0.07549416527744701,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.028578232912598235,0.33333333333333337,0.15393334844706413,0.512287334593573,0.0
0.0,0.05072636341986187,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.029292688735413193,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.0,0.06144320076208621,1.0,0.9820902289730222,1.0,0.0
0.0,0.04691593236484877,1.0,0.9800498753117208,1.0,0.0
0.0,0.006191950464396284,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.010716837342224339,1.0,0.9805032872364543,1.0,0.0
0.0,0.048821147892355324,0.10416666666666674,0.1296758104738155,0.4257088846880883,0.0
0.5,0.1059776137175518,0.33333333333333337,0.15393334844706413,0.512287334593573,0.0
0.0,0.030721600381043105,1.0,0.9814101110859217,1.0,0.0
0.0,0.04763038818766373,1.0,0.9816368170482885,1.0,0.0
0.0,0.0447725648964039,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.05525125029768992,0.33333333333333337,0.15710723192019949,0.512287334593573,0.0
0.0,0.31126458680638247,0.33333333333333337,0.0011335298118340664,0.17051039697542336,1.0
0.0,0.0690640628721124,0.33333333333333337,0.17592382679664476,0.512287334593573,0.0
0.0,0.04239104548702072,1.0,0.9807299931988211,1.0,0.0
0.0,0.05048821147892355,1.0,0.9816368170482885,1.0,0.0
0.0,0.07073112645868064,0.33333333333333337,0.1586941736567672,0.512287334593573,0.0
0.0,0.13765182186234817,0.33333333333333337,0.14327816821582406,0.512287334593573,1.0
0.0,0.08025720409621338,0.9375,0.9578326909997734,0.8597353497164448,0.0
0.0,0.15241724220052394,0.33333333333333337,0.1632282929041034,0.512287334593573,1.0
0.0,0.07597046915932365,0.6875,0.7803219224665607,0.8778827977315693,0.0
0.0,0.038342462491069304,1.0,0.9811834051235548,1.0,0.0
0.0,0.06930221481305072,0.33333333333333337,0.1586941736567672,0.512287334593573,0.0
0.0,0.028816384853536554,0.0,0.04058036726365902,0.20378071833648193,1.0
0.0,0.06977851869492736,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.0447725648964039,0.9375,0.9573792790750397,0.8597353497164448,0.0
1.0,0.054536794474874965,0.0,0.018363182951711632,0.20378071833648193,1.0
0.0,0.025244105739461776,1.0,0.9591929267739743,1.0,0.0
0.0,0.0357227911407478,0.33333333333333337,0.1586941736567672,0.512287334593573,0.0
0.0,0.018099547511312215,1.0,0.9811834051235548,1.0,0.0
